Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDZ28,OUT019,265.2107061865977
FDE02,OUT045,1434.1535173010652
FDU60,OUT049,2911.3896419275243
FDM21,OUT013,3830.1114279496487
FDV52,OUT019,260.28598343114805
NCW06,OUT013,3036.645740087961
FDX36,OUT035,3667.717062051232
FDT35,OUT027,3888.1474241204296
NCL19,OUT010,284.6647954295616
NCD31,OUT046,2592.5686975236626
FDE53,OUT019,291.0200384280062
FDW58,OUT019,289.88552755121026
DRF48,OUT046,3012.608160162706
FDW57,OUT035,2930.9221448925423
DRH13,OUT017,1692.3938310686963
FDT33,OUT013,2688.361406008601
DRK47,OUT027,5052.071498185555
FDY22,OUT010,388.8112999066153
FDC35,OUT019,524.021634042025
FDO03,OUT013,3761.984858709502
FDF24,OUT045,1297.6916738265404
FDF56,OUT018,2898.935373924322
FDD28,OUT013,871.009365321173
FDG53,OUT027,3175.6816187567783
FDO27,OUT019,275.38194772993165
NCF54,OUT018,2823.453469441069
FDC20,OUT027,1727.6301786471697
FDU10,OUT046,641.3568280235706
DRA24,OUT018,2420.1907674446584
FDA02,OUT010,326.2506130875777
FDG10,OUT017,894.884612145971
FDW39,OUT010,402.43868657192365
FDP04,OUT019,179.4247825280462
NCM55,OUT013,3002.1123495264937
FDG47,OUT045,3846.102529702336
NCU41,OUT017,3020.9064827244483
NCK31,OUT017,773.5465408290157
FDZ46,OUT045,1709.9046589810393
FDU13,OUT027,3383.965593696639
NCF19,OUT045,739.6123581105203
NCJ43,OUT013,2904.7405809735806
NCJ05,OUT045,2519.9028931896596
FDS04,OUT027,3088.9667858217786
FDX28,OUT010,200.43853032026757
FDB41,OUT027,1000.209485188087
FDG53,OUT046,2062.2913774503977
FDL15,OUT010,340.0824792681509
FDQ08,OUT049,918.9182330319596
DRN36,OUT013,1564.3371455976783
FDI46,OUT013,3863.8528115355707
FDG16,OUT027,5057.166013004821
FDV32,OUT013,932.9430526077448
FDF44,OUT010,259.50746233422103
FDK04,OUT018,862.6445963306635
NCA41,OUT013,3004.3528939660323
FDD51,OUT017,681.258417685702
NCZ53,OUT045,3001.988570168773
FDP01,OUT027,3600.8873904408993
FDY25,OUT049,3067.610489221342
FDB17,OUT018,2980.012703890173
NCV54,OUT018,1843.808607919782
FDJ32,OUT017,987.5539738150806
FDA37,OUT049,2040.8144466462018
FDG35,OUT035,2914.2785614190366
NCM05,OUT018,3490.8161565313667
FDG45,OUT046,3430.248868572028
FDH28,OUT013,651.1080020019859
NCE18,OUT049,3878.255885707982
FDH38,OUT045,1977.4633677923061
FDR56,OUT013,2923.5313986039587
FDH17,OUT027,2526.422233647584
FDD39,OUT049,3493.9943149713463
FDB41,OUT049,721.764927110888
NCR53,OUT046,3614.7103239102103
FDX46,OUT017,894.884612145971
FDV28,OUT049,574.1434431417562
FDA08,OUT018,2437.8455200798694
FDH45,OUT017,658.1394066002503
NCS38,OUT010,264.0752596125056
FDD40,OUT010,523.4935015659543
DRM59,OUT035,2549.9242891051035
NCJ43,OUT018,2861.7798521229474
NCN29,OUT013,733.729968895503
NCC19,OUT045,3054.4263032041467
FDR56,OUT035,3003.3359237247646
FDZ43,OUT049,3834.9127411542922
FDJ32,OUT010,163.98116418777593
DRH03,OUT017,1418.0119653537884
NCZ54,OUT035,2631.404721742898
FDE26,OUT017,2511.8195324193266
FDS03,OUT045,1008.4192416161718
DRZ24,OUT019,276.6261405004076
FDO48,OUT027,4991.471077114302
FDW39,OUT049,2971.4315411019775
NCK05,OUT049,952.1849942972398
NCK30,OUT017,3696.0387878881647
FDT27,OUT018,3429.8690334294106
FDS08,OUT019,383.7994656342401
NCJ19,OUT049,888.3841140258155
FDC58,OUT045,673.0915643069164
DRE37,OUT013,3008.878605176931
FDW02,OUT035,2041.5966287207762
FDJ02,OUT010,362.63834097567167
FDX09,OUT045,2966.916108638532
FDT31,OUT010,488.8454684219645
FDI24,OUT049,3031.1574833396066
FDY09,OUT045,2920.86503599761
FDV28,OUT045,570.0498805594275
DRM47,OUT049,3100.1205457536335
FDT52,OUT019,499.2340045699229
FDI48,OUT018,856.4450103434149
FDY55,OUT017,3665.9970657326276
FDU48,OUT013,1989.3313403359277
FDN25,OUT045,884.5830263944605
FDP20,OUT049,2046.5482793167778
FDJ15,OUT013,3005.0298931423354
FDD04,OUT018,1869.2690220189306
FDY58,OUT045,3748.4844502288192
FDR37,OUT018,2961.700581710537
FDF44,OUT013,1985.8886992209532
FDD32,OUT045,1339.7232000125791
FDR57,OUT017,2491.033134603209
DRG39,OUT027,1673.9095413379819
FDX15,OUT017,2521.033999576907
DRN37,OUT045,2596.1507253782843
FDW40,OUT027,3137.2971351981796
FDB32,OUT049,1436.1813240477986
FDM40,OUT018,2222.8638598406224
FDE39,OUT027,3075.3959521772326
DRH49,OUT017,1350.9703957837655
FDT46,OUT049,739.6123581105203
NCF06,OUT035,3932.030471974969
FDP07,OUT017,2961.7949967528803
FDC04,OUT013,3826.225344283168
FDZ32,OUT017,1676.3272761283667
FDD50,OUT045,2815.8557642221094
FDU56,OUT017,2954.481515110144
FDV34,OUT017,1033.0135226232735
NCY41,OUT013,587.5938561883553
NCK18,OUT046,2606.2565820709387
DRH25,OUT049,832.001745274178
FDT57,OUT046,3832.265112944423
FDV56,OUT018,1620.02630873917
FDV12,OUT045,1566.4342002286328
FDN52,OUT017,1377.6992754342211
FDX38,OUT035,723.6587785359426
FDE47,OUT018,1879.9679660577572
NCO07,OUT013,3445.3595283822506
FDV09,OUT027,3549.4433400599287
FDZ23,OUT019,467.4460953425231
DRH51,OUT018,1356.5663928215133
NCY54,OUT045,2883.6131892366784
DRG49,OUT013,3810.462687275981
NCC19,OUT049,3085.873820208799
NCV53,OUT045,3887.9765483618116
FDZ47,OUT019,258.2151041022361
NCO26,OUT018,1802.3683597175564
NCP02,OUT045,926.277179472504
NCW30,OUT018,3412.140136001414
NCN55,OUT046,3807.610697899968
FDB20,OUT010,177.72831164639192
DRL11,OUT013,2371.9914259915695
DRD60,OUT045,3040.9600580095394
FDW14,OUT010,193.34618679681626
FDL27,OUT010,197.39506610650068
FDU09,OUT018,852.3430105791526
DRH36,OUT027,2025.7610579968962
FDP34,OUT027,3658.1077249428995
FDE04,OUT017,2954.4999654040193
FDZ57,OUT027,3268.9989107305487
FDF02,OUT010,214.08117432756313
FDG28,OUT045,3813.200175945892
NCI31,OUT046,570.0498805594275
FDT43,OUT013,744.2673303096002
FDU20,OUT046,2052.144931756159
FDD53,OUT013,673.0915643069164
FDW15,OUT045,2516.5510101407986
NCT53,OUT045,2644.851975051258
NCG55,OUT027,2982.6574277144327
FDD48,OUT035,1957.119694504419
FDG47,OUT049,3923.7031458657248
FDI21,OUT017,1006.0233904542401
FDT27,OUT017,3596.6104209588825
DRO35,OUT013,1934.9523095470568
FDD33,OUT017,3629.679355028782
FDC04,OUT035,3862.0943228820224
FDY34,OUT013,2482.8800540025513
DRJ49,OUT049,2080.761695668968
FDE05,OUT049,2442.6862883463286
FDU31,OUT017,3446.607994262744
NCN19,OUT027,4640.877280835955
FDK56,OUT027,5047.6177100921705
FDK58,OUT017,1676.3272761283667
NCJ42,OUT035,1677.0857182483173
FDZ34,OUT027,4853.023140951701
FDA52,OUT018,2851.9638438266657
NCR29,OUT013,864.9562760372445
FDT48,OUT035,3180.4176596755638
DRJ51,OUT019,575.932732635643
NCS54,OUT046,2991.3662955524983
FDV01,OUT035,2569.777121461238
DRG51,OUT027,3851.968003943822
NCG42,OUT013,2007.906490248203
FDA51,OUT049,1960.2374758083665
FDV19,OUT010,369.8184795466079
NCT18,OUT045,3018.009845653989
NCS41,OUT045,3005.837282203369
FDO03,OUT046,3748.6142732768676
FDL12,OUT010,164.62530914877595
FDY37,OUT010,324.49752854585813
FDI58,OUT049,1418.0812132380095
FDT28,OUT018,2352.6954741312456
NCC42,OUT010,285.57607636716347
FDO01,OUT017,2049.3533596167053
FDJ02,OUT013,2371.1659721689703
FDQ04,OUT018,654.3633777071076
DRL47,OUT013,2007.4642970390723
FDZ32,OUT035,1694.4908856996508
FDC35,OUT035,3397.2694567666913
FDX14,OUT045,1130.7697074333366
FDZ35,OUT013,1676.3272761283667
FDL14,OUT013,2340.149811581992
FDO04,OUT049,879.92832780925
DRK11,OUT017,2483.5155564338165
FDB44,OUT018,3185.812184557161
FDZ50,OUT049,3063.0806653930717
FDI12,OUT027,2596.523147691995
FDU43,OUT017,3680.976590818875
FDD58,OUT010,215.67040661422666
FDB27,OUT017,3031.9512731220657
FDB04,OUT018,1354.885133293917
NCO17,OUT013,1930.0638059290895
FDL12,OUT017,896.7316296772437
DRJ13,OUT049,2528.2230489292674
FDD57,OUT045,1564.3371455976783
FDW19,OUT035,1739.7712589925814
DRD27,OUT018,1597.225537517343
FDH27,OUT027,3550.2684848836634
NCW30,OUT027,4802.955199707901
FDR40,OUT018,1193.0287484707994
FDG05,OUT013,2376.4210532006173
NCY41,OUT019,95.65716534444229
FDI38,OUT018,3102.02175899432
FDR20,OUT046,673.0915643069164
FDE09,OUT017,1705.1503895139044
FDN50,OUT019,257.51029557823875
DRF27,OUT045,2490.055851359026
DRF51,OUT013,589.4276152696677
NCO02,OUT019,178.2766206900937
FDB51,OUT027,1736.8675727157356
FDJ50,OUT013,858.2914340659612
FDN52,OUT013,1363.2324115712493
FDX14,OUT013,1205.1127105028975
FDT27,OUT019,631.6221829572609
FDV10,OUT013,654.3633777071076
FDU33,OUT046,691.2560740612216
FDU58,OUT046,3009.382879840146
NCP42,OUT027,4886.729985260578
FDL51,OUT027,4723.369201218715
DRH15,OUT027,963.5045778647199
FDU16,OUT017,1364.08095387029
FDW15,OUT017,2513.3483059255177
FDQ44,OUT045,2030.6352062662672
NCI06,OUT027,4566.236186135869
DRK23,OUT019,503.5572276050978
FDC28,OUT035,1706.9623768538054
NCY17,OUT019,96.74724393037287
NCV05,OUT018,2336.4274353700266
FDM34,OUT019,286.06264674848074
DRD60,OUT027,4750.75598773999
FDT38,OUT046,1366.3008636182824
FDQ57,OUT018,2354.3396493691207
FDE59,OUT027,963.4430648191429
NCM43,OUT046,2572.509029518208
DRI51,OUT049,2947.8680985778547
NCG30,OUT017,2013.5662571051625
NCK54,OUT035,1957.119694504419
FDQ16,OUT019,246.6741367392254
FDI36,OUT013,3023.45408724764
FDX16,OUT027,3544.9094215798214
FDA34,OUT046,2942.035230748068
FDJ48,OUT018,3349.3035690605216
FDU47,OUT035,2024.1330760525639
FDS39,OUT046,2153.9445065310156
FDD11,OUT046,3837.731733268587
FDM16,OUT027,1893.8884949179474
FDU56,OUT018,2919.075347817112
FDQ32,OUT017,2012.2736378852808
DRK35,OUT013,652.4706097926852
FDA58,OUT049,3694.1587610741863
DRG48,OUT019,434.9308226277236
FDT59,OUT010,546.9402966547908
FDQ31,OUT019,233.57680494497708
FDS51,OUT018,934.768255426365
FDW32,OUT027,2489.598399029281
FDI15,OUT027,4062.7050646487887
NCV30,OUT017,948.9836402312998
DRG25,OUT049,3059.231953358477
FDT02,OUT013,570.0498805594275
FDO33,OUT027,2950.3577259454682
FDP38,OUT035,745.9184013922556
FDZ45,OUT035,2961.3100290812026
NCA54,OUT027,4539.832508017525
FDU33,OUT017,718.0521964978886
FDN58,OUT017,3573.6429398080563
FDI05,OUT045,1199.8118192130214
FDM57,OUT019,200.0994872415182
NCS42,OUT027,2602.560804811731
FDB57,OUT045,3576.4847799614454
FDC03,OUT045,3021.4101346635657
FDZ58,OUT013,1978.8622473304954
NCK29,OUT045,2017.5012276692141
NCR53,OUT045,3625.5295117806036
FDE26,OUT027,3587.9315465625155
FDU52,OUT049,2486.5188926468554
FDE41,OUT027,2416.6510603766123
FDU38,OUT018,2978.3281975287155
FDA52,OUT017,2887.690663713368
FDW46,OUT046,999.7357898509165
DRI59,OUT035,3706.349846650635
FDT38,OUT035,1365.3992063570442
FDL33,OUT018,3001.777164157459
FDQ01,OUT027,4629.645199174385
FDJ08,OUT046,2981.0789286503878
FDQ47,OUT049,577.2783265439234
NCZ18,OUT013,3864.843442974211
FDE29,OUT017,933.0579328668595
FDF10,OUT027,3483.094303310945
FDC48,OUT049,1358.2432114412338
FDY58,OUT013,3749.234692206585
NCX30,OUT010,542.3182567088634
FDV11,OUT013,2939.599198891729
FDT46,OUT046,729.1563712450397
DRD01,OUT019,177.32434936126083
FDQ11,OUT013,3900.1326040321583
NCM41,OUT017,1418.0119653537884
NCC55,OUT013,587.5938561883553
FDG45,OUT027,5180.50126688545
NCQ54,OUT049,2798.0078030519785
FDM34,OUT045,2016.0860603386059
FDD17,OUT019,481.62304109231076
FDN38,OUT027,5097.535496342613
FDB53,OUT018,2352.6954741312456
NCL06,OUT035,3915.409993311519
NCV18,OUT019,206.02989118243448
FDX25,OUT013,2995.0963068255655
FDB39,OUT046,884.5830263944605
FDC33,OUT049,3034.684683504974
NCO14,OUT018,687.8442206566193
FDA58,OUT027,5061.945015145217
NCQ02,OUT017,3009.2204078940913
NCR53,OUT017,3585.6718536497715
FDN52,OUT046,1373.415140569566
FDG26,OUT046,3850.439065396067
FDE23,OUT027,1392.8879985816197
DRI37,OUT013,881.3630236859069
DRH37,OUT018,2586.964124394886
FDO01,OUT035,2049.3533596167053
FDK45,OUT049,1974.436162657768
FDP23,OUT049,3484.643236337985
FDM33,OUT035,3513.065394221823
FDD36,OUT017,2037.762959693013
FDL56,OUT017,1364.7696558354003
FDT27,OUT010,638.808291818372
FDG52,OUT017,685.57381446352
NCL42,OUT035,3867.567574805197
DRJ24,OUT046,3010.42962546437
FDV38,OUT046,879.9116986577696
FDT35,OUT045,2816.955335494551
FDY51,OUT045,3464.130798467204
FDC37,OUT017,1678.3221973466757
NCP43,OUT013,2970.97983488144
FDO33,OUT045,1747.6371829005998
FDW04,OUT018,1861.2220063049726
NCC31,OUT046,2486.2791639534607
FDK22,OUT049,3483.4861715843103
FDJ50,OUT017,884.5830263944605
FDV13,OUT017,1402.032630239358
DRL60,OUT017,2486.853147143745
FDW03,OUT017,1679.2695582556003
FDY27,OUT035,2998.747425875656
FDB39,OUT027,1688.2174239863373
FDU59,OUT045,2540.529846780515
FDZ57,OUT049,2043.334249879645
FDO21,OUT049,3712.5253235013665
FDS43,OUT018,2932.857646168477
FDU28,OUT010,527.0586368069604
FDC51,OUT010,264.4688292866166
FDW16,OUT010,194.08852768578166
FDP32,OUT010,256.3222317202562
FDB60,OUT019,464.67927752386856
NCQ30,OUT046,2037.4137877932953
FDD26,OUT049,3063.0806653930717
FDI44,OUT045,1235.227452981568
DRH23,OUT046,893.0388126110262
FDO44,OUT046,1734.4601749244944
FDG04,OUT046,2989.0390055070066
FDM32,OUT027,2671.9984303841466
FDM09,OUT013,2746.587341885943
FDZ47,OUT013,1597.6354057969643
FDM40,OUT027,3345.2850712479085
FDY48,OUT017,1674.2302214974122
NCM30,OUT045,663.08917715858
FDX36,OUT010,527.9911531881849
DRF03,OUT017,646.4316352132832
FDN51,OUT049,3910.377595481276
FDM57,OUT049,1355.087181645796
FDB35,OUT049,1422.108069427664
FDY13,OUT027,2141.449310067677
FDA37,OUT017,2016.0860603386059
NCX53,OUT017,2091.200129743641
FDD59,OUT018,1238.5502164552058
FDX10,OUT019,84.59470077062342
FDC03,OUT018,2987.969778571344
FDW43,OUT035,3708.728676513711
FDW10,OUT046,2863.8806094640436
FDY14,OUT027,4801.407392879862
FDV43,OUT045,714.5233167523508
FDO40,OUT013,2371.1659721689703
FDP46,OUT027,2615.3573649762056
NCE43,OUT019,372.38149239395034
FDD05,OUT035,2043.4476117345878
FDJ60,OUT010,405.18338876206695
DRE27,OUT018,1511.5962537127548
FDO11,OUT035,3927.181586189427
DRG11,OUT027,2627.286227459722
FDK33,OUT010,526.116285374183
DRM23,OUT045,2831.9380430654624
FDJ02,OUT027,3693.8794918900153
NCZ05,OUT045,1674.2302214974122
NCL30,OUT013,1989.1027286580857
FDZ19,OUT018,2821.0335491897026
FDM45,OUT049,2036.3077979891875
FDO36,OUT046,2962.380356596767
NCK31,OUT045,743.547421671889
DRJ37,OUT045,2500.2829713795795
FDP24,OUT018,1855.3529257367554
FDF46,OUT013,1915.9592238254156
FDX46,OUT019,171.8385150705839
NCL18,OUT045,2982.344797831743
FDJ26,OUT013,3401.040113217921
FDJ07,OUT045,1969.3821261577787
FDY15,OUT013,2378.9474824268787
DRG01,OUT045,1182.9894962606265
FDF58,OUT045,982.1881775391463
FDZ14,OUT019,266.5216577506408
FDP31,OUT049,1009.7320336412981
FDH45,OUT013,663.08917715858
FDA09,OUT010,454.2723776435619
FDW31,OUT035,3002.973445429325
FDA57,OUT046,653.0007699164083
NCE55,OUT035,2948.532196240538
FDC17,OUT019,553.6768700224193
FDC59,OUT013,959.9842265067474
FDA22,OUT013,2684.5601458416554
FDK52,OUT035,3683.411862244985
NCM26,OUT046,2520.647207589299
NCT53,OUT035,2863.1408621837395
FDW45,OUT018,2360.925877117675
NCI18,OUT035,3713.1588940654024
FDE38,OUT018,2421.885928787907
FDF08,OUT019,228.25251222879527
FDY58,OUT010,543.660689738124
FDF58,OUT019,175.4605887103375
FDX39,OUT017,3445.5114430893404
FDB44,OUT049,3458.330847723415
FDF28,OUT013,2007.4642970390723
FDE39,OUT013,1934.9523095470568
FDT37,OUT018,3405.732779064581
FDZ45,OUT017,3081.832708800721
FDO40,OUT035,2573.781893987325
FDM57,OUT027,2440.5249565633826
DRG36,OUT017,2924.7094495081824
FDY36,OUT010,166.91092824133833
DRL60,OUT027,3492.5228536245504
FDS25,OUT019,270.8951789647751
DRF49,OUT027,3011.2682311089347
FDP16,OUT045,3818.673427869067
FDS60,OUT049,2983.5900998300176
FDU15,OUT027,960.3885852987491
FDK43,OUT046,2054.852900581354
FDN25,OUT046,894.884612145971
FDE53,OUT049,1674.2302214974122
FDB22,OUT013,2352.809841777469
FDE39,OUT017,2013.3874494944343
FDX35,OUT035,3739.640039957684
NCG54,OUT049,2850.4708678598754
FDH27,OUT035,2549.663553057656
NCK42,OUT013,3445.5174266299673
FDS25,OUT049,1707.2140839282358
FDI10,OUT018,2862.6890801463987
FDU35,OUT035,1645.4473433820053
FDI04,OUT017,3081.832708800721
DRK23,OUT035,3915.409993311519
FDB53,OUT019,353.22747631639425
FDY02,OUT049,3825.411540377718
FDM60,OUT035,653.0018534270403
NCJ31,OUT010,597.0482594043654
DRP35,OUT017,2016.0860603386059
NCQ30,OUT018,1879.9679660577572
DRL11,OUT010,351.65059930076643
FDU01,OUT013,2962.3340110519016
FDR39,OUT035,2980.593308891026
FDO08,OUT046,2584.2285463942158
FDC02,OUT045,3802.9198206644824
NCZ29,OUT035,2016.0860603386059
FDF29,OUT010,286.6604365367553
FDZ23,OUT017,2983.547474825982
NCU53,OUT018,2434.279184777296
NCW30,OUT013,3992.990063397389
NCM26,OUT027,3529.1434680513626
FDV50,OUT027,3032.2060693422786
FDW15,OUT049,2517.535053233833
FDI35,OUT027,4807.726672155593
FDO11,OUT017,3689.1192119389543
FDN48,OUT046,1418.0119653537884
NCA17,OUT049,2517.535053233833
NCN54,OUT013,1165.2377522845015
FDP22,OUT013,733.729968895503
NCB54,OUT035,2019.3000897757383
FDD08,OUT045,590.790223060367
DRM48,OUT010,86.78475366378838
FDG41,OUT027,2998.3440819061284
FDE44,OUT027,1626.3675325111303
FDE26,OUT035,2566.4899540202628
NCS38,OUT013,2156.7275960463426
NCJ54,OUT018,3333.5248312002236
FDI40,OUT019,256.0019572107366
FDN45,OUT018,3368.058776840628
FDU43,OUT046,3802.039981070718
FDI04,OUT010,506.5493799622587
NCC07,OUT018,1615.897594906444
NCC07,OUT019,248.59098051996727
NCD18,OUT045,3751.2280441010284
FDU55,OUT035,3919.746529005249
FDX59,OUT035,571.943731984482
FDR52,OUT049,3067.4936145342763
NCP17,OUT013,948.3620064381463
FDQ32,OUT045,2012.2736378852808
NCT17,OUT049,3056.3006104661554
FDO10,OUT049,892.4848957937502
FDE32,OUT049,587.5938561883553
FDN44,OUT045,2528.3471432533643
FDH02,OUT035,1407.830409117497
FDK60,OUT013,1597.6354057969643
FDS24,OUT019,235.48896649134937
FDL03,OUT010,719.0385287154096
FDB46,OUT027,5121.105129264244
FDO48,OUT049,3662.521887147493
FDZ39,OUT049,1676.3272761283667
FDT02,OUT027,961.5886821178442
FDC50,OUT013,1527.136849400622
FDP39,OUT035,756.0944573328686
DRG15,OUT018,888.255851421002
FDP10,OUT018,1615.897594906444
FDF53,OUT027,4352.261496163281
FDN34,OUT045,2857.604391926523
FDK02,OUT045,2009.0596084481483
FDC23,OUT045,2899.4255755442214
FDJ10,OUT019,320.6335015186696
FDE53,OUT035,1692.3938310686963
FDR25,OUT035,3929.7526076262666
FDW50,OUT046,2608.310709535997
FDS09,OUT049,754.5381656716174
FDW49,OUT010,396.8070046970726
FDU51,OUT046,2960.923084600936
FDF28,OUT018,1882.797604123092
NCY30,OUT018,2936.870613231228
FDD44,OUT045,3817.691293373511
FDX09,OUT017,2970.5803273868846
NCF30,OUT013,1985.8886992209532
FDZ50,OUT019,456.48824434404617
FDW37,OUT013,1397.9077688616703
FDD11,OUT049,3855.6735285433724
DRH39,OUT018,1170.705059409054
FDA36,OUT049,3035.269886789822
NCG43,OUT049,1415.984158607055
FDF02,OUT035,1677.0857182483173
FDP57,OUT027,2621.8635759168687
NCE42,OUT017,3789.1476396531316
NCR38,OUT027,4906.952043281731
FDP03,OUT019,274.4392900723947
FDO51,OUT035,660.086358864456
NCQ42,OUT046,2047.479682186636
NCM41,OUT046,1418.0119653537884
FDH48,OUT027,2440.9412788963887
DRF60,OUT046,3796.304557400839
FDJ27,OUT035,1679.1827728792719
FDQ14,OUT013,2352.177548030532
FDN27,OUT017,1957.584226574534
NCQ02,OUT046,3010.1037891649826
FDJ33,OUT049,2040.8144466462018
FDP07,OUT027,4982.514312291247
DRE01,OUT049,3799.151181771277
FDU36,OUT045,1602.4178534309706
FDL28,OUT017,3631.575204305904
NCX53,OUT046,2090.628106926857
FDZ39,OUT013,1676.3272761283667
NCP42,OUT013,3007.77786749235
FDJ14,OUT035,1305.6237123980866
FDK04,OUT049,882.1833100422396
NCC19,OUT017,3033.5375401013794
FDS09,OUT018,758.6732606194088
FDZ02,OUT046,1609.483350139446
FDD35,OUT018,1887.3411844524753
NCY42,OUT017,2494.705858776835
FDB05,OUT045,3707.6300831862927
FDF20,OUT035,2996.072531034413
NCO41,OUT018,1535.637215194555
FDC40,OUT027,2215.3684455574253
FDV58,OUT045,2936.5150486982147
FDZ57,OUT045,2037.6616581567248
DRM35,OUT046,3013.659214060065
DRN36,OUT018,1471.8911085595287
FDQ13,OUT046,1353.0429103912923
DRO35,OUT010,263.2622977818363
NCD43,OUT035,1677.0857182483173
FDA51,OUT018,1802.3683597175564
NCX17,OUT027,4848.003157614845
NCZ17,OUT049,651.1080020019859
FDR11,OUT027,3809.1246734714746
FDW34,OUT049,3834.9127411542922
FDN50,OUT017,1420.1090199847429
FDS09,OUT046,740.9749659012197
FDS48,OUT018,2362.2918474481044
FDL44,OUT049,2586.4173294088464
DRF48,OUT018,2973.362068088127
FDA14,OUT018,2352.6954741312456
NCD30,OUT049,1564.3371455976783
FDI16,OUT017,759.3932833524086
NCG06,OUT035,3911.4027376384065
DRZ24,OUT035,2009.0596084481483
NCS17,OUT045,1535.016222243883
FDB37,OUT045,3821.838958547904
FDE10,OUT035,2016.0860603386059
FDC57,OUT045,2987.56984522515
FDM12,OUT018,2956.3080731868336
FDE24,OUT049,2047.863022031482
FDW22,OUT045,3460.5738614992883
DRD01,OUT027,1696.6624688268116
NCZ18,OUT027,4913.767868165888
FDN49,OUT045,651.1080020019859
FDR22,OUT035,2156.1301439304675
FDV08,OUT019,131.05253567630277
FDY39,OUT046,3002.4378280975548
FDV36,OUT049,2072.2830660924824
FDO60,OUT045,714.5233167523508
FDU04,OUT027,3223.5017899042055
FDR20,OUT027,1399.107614063233
FDW19,OUT019,261.50996645258186
FDU40,OUT049,3006.335227629344
FDK15,OUT045,1575.0562420368337
DRF15,OUT035,2573.781893987325
FDQ25,OUT017,2943.5878144902254
FDI48,OUT019,161.4254980949849
FDS49,OUT046,1236.3551250821283
FDV22,OUT046,2532.786566495295
NCV42,OUT046,1709.9046589810393
FDX26,OUT046,2992.9295402021435
FDI33,OUT018,1372.2262504533492
FDZ14,OUT049,2039.52182742632
FDG10,OUT013,869.1635657862283
FDM38,OUT018,739.027640247571
FDG26,OUT027,4535.833373144801
FDH46,OUT035,1682.1250550065056
FDN13,OUT018,1561.032202323957
FDU57,OUT035,2544.717224972016
NCI06,OUT046,3013.659214060065
FDM38,OUT045,882.1666808907592
NCG42,OUT010,258.4161306236436
FDL39,OUT045,3002.3039095291942
FDT31,OUT019,493.07892814370257
FDV59,OUT013,3461.1763425849495
FDB49,OUT035,1656.4020802795815
FDD58,OUT049,1670.96686774584
DRN59,OUT046,716.6895887071894
FDX48,OUT049,2527.1314265506917
FDQ11,OUT049,3890.180114028948
FDY12,OUT049,871.2524184409974
FDQ11,OUT045,3872.2383187541627
DRI11,OUT017,1961.2659655748948
FDY32,OUT027,3738.8553408540106
FDS51,OUT045,923.5729316171701
FDR19,OUT010,379.5443914970102
DRB13,OUT018,2984.839198481482
FDS21,OUT035,946.4449301544938
FDQ40,OUT045,2926.530300966829
NCE55,OUT013,2890.9675559907296
FDX43,OUT027,4185.75535948946
FDS12,OUT049,2043.334249879645
DRK01,OUT027,2631.2798163654033
FDN25,OUT017,884.5830263944605
FDB60,OUT046,3019.6730576351656
FDQ13,OUT017,1353.0429103912923
DRK13,OUT045,3032.0347015156945
DRF25,OUT018,571.4124883501268
NCD42,OUT019,94.93842836354428
FDW25,OUT045,1397.8396612402166
NCV29,OUT027,4518.495824348392
NCK42,OUT035,3478.275425701762
DRJ13,OUT027,3777.6521684317067
DRD15,OUT017,3634.015890722514
FDM27,OUT045,2516.864640179299
FDZ50,OUT018,2975.4828800619025
FDC04,OUT046,3816.970945879507
FDF50,OUT049,3059.5823188874256
FDP15,OUT045,3811.745427922664
FDK46,OUT035,3919.746529005249
FDZ56,OUT018,2718.4981345468796
FDY60,OUT049,2406.5440745178225
FDB10,OUT035,3824.0314776599316
FDR57,OUT045,2494.2358388184894
FDU58,OUT049,3057.734573096737
FDH02,OUT046,1401.5977045338639
FDP48,OUT013,3017.4539324346206
FDI46,OUT035,3868.427203231587
FDW56,OUT013,2992.4410349421405
NCM19,OUT010,244.04331397001755
FDS50,OUT027,4914.666630328046
FDK24,OUT013,687.8442206566193
FDO36,OUT017,2987.117582987246
FDK45,OUT027,2982.493251111668
NCL05,OUT045,687.8442206566193
FDL32,OUT018,1832.749270307607
FDA28,OUT049,2046.5482793167778
FDY36,OUT018,1071.7873902951976
FDP32,OUT018,1865.1569768690242
FDL50,OUT046,2032.7051894403348
DRC24,OUT049,2520.8869362826936
NCS18,OUT017,1692.3938310686963
FDD16,OUT017,1169.0455504416514
NCV18,OUT013,1373.8005912211854
FDX07,OUT046,2935.520945155804
NCZ05,OUT027,2636.773510007574
NCI31,OUT013,587.5938561883553
FDK14,OUT049,1354.574733608989
NCR06,OUT045,678.6400371412022
NCF54,OUT049,2936.933449459537
DRG23,OUT010,350.58137542321447
FDD53,OUT046,676.2053087175574
NCM31,OUT027,3095.97021372544
FDT16,OUT017,3704.6708131866267
FDR40,OUT035,1190.5070313920578
DRG25,OUT017,3012.432843844043
FDT10,OUT035,923.890410785423
FDY32,OUT013,2413.083196182921
FDN50,OUT035,1422.9645167356482
FDZ35,OUT019,268.5894415181674
NCP54,OUT045,2030.6352062662672
NCD07,OUT035,1742.973949030996
FDS02,OUT018,2998.5943454234725
DRN59,OUT018,719.9692545753506
DRB24,OUT013,2355.898879923846
FDP37,OUT027,3067.4039724158374
